level_0,level_1,0,column1,column2
1962,12,"[8405.448016046616, 12]",8405.448016046616,12
1962,13,"[10748.046378118808, 13]",10748.046378118808,13
1962,14,"[12690.218358644877, 14]",12690.218358644877,14
1962,15,"[10979.576923899547, 15]",10979.576923899547,15
1962,16,"[10860.997493121433, 16]",10860.997493121433,16
1962,17,"[11639.73101337824, 17]",11639.73101337824,17
1962,18,"[13762.81795021843, 18]",13762.81795021843,18
1962,19,"[11695.642694095623, 19]",11695.642694095623,19
1962,20,"[13363.441342273658, 20]",13363.441342273658,20
1962,21,"[15919.867671050608, 21]",15919.867671050608,21
1962,22,"[16211.201249430835, 22]",16211.201249430835,22
1962,23,"[20698.46175527329, 23]",20698.46175527329,23
1962,24,"[24140.615945175236, 24]",24140.615945175236,24
1962,25,"[24662.05324959102, 25]",24662.05324959102,25
1962,26,"[27720.147852540307, 26]",27720.147852540307,26
1962,27,"[35110.33927002755, 27]",35110.33927002755,27
1962,28,"[32140.00456778322, 28]",32140.00456778322,28
1962,29,"[40502.83375632041, 29]",40502.83375632041,29
1962,30,"[42317.36070860356, 30]",42317.36070860356,30
1962,31,"[45271.11248606409, 31]",45271.11248606409,31
1962,32,"[44714.27780248551, 32]",44714.27780248551,32
1962,33,"[60082.57508319977, 33]",60082.57508319977,33
1962,34,"[71936.86714711509, 34]",71936.86714711509,34
1962,35,"[94100.61591514124, 35]",94100.61591514124,35
1962,36,"[119300.76085721607, 36]",119300.76085721607,36
1962,37,"[141586.14298534402, 37]",141586.14298534402,37
1962,38,"[124043.6198694599, 38]",124043.6198694599,38
1962,39,"[105809.20774864929, 39]",105809.20774864929,39
1962,40,"[80891.13932384239, 40]",80891.13932384239,40
1962,41,"[101987.54845950048, 41]",101987.54845950048,41
1962,42,"[110228.14237502812, 42]",110228.14237502812,42
1962,43,"[111815.42762522853, 43]",111815.42762522853,43
1962,44,"[125658.17756523183, 44]",125658.17756523183,44
1962,45,"[128962.98763519742, 45]",128962.98763519742,45
1962,46,"[76874.8369293412, 46]",76874.8369293412,46
1962,47,"[97092.91904175794, 47]",97092.91904175794,47
1962,48,"[109889.76577146164, 48]",109889.76577146164,48
1962,49,"[108724.93425428415, 49]",108724.93425428415,49
1962,50,"[123750.72016822622, 50]",123750.72016822622,50
1962,51,"[161729.81618785486, 51]",161729.81618785486,51
1962,52,"[180975.66431420957, 52]",180975.66431420957,52
1962,53,"[183255.95768456862, 53]",183255.95768456862,53
1962,54,"[202516.1588372168, 54]",202516.1588372168,54
1962,55,"[241966.30657870663, 55]",241966.30657870663,55
1962,56,"[225706.17077661754, 56]",225706.17077661754,56
1962,57,"[292176.6380703314, 57]",292176.6380703314,57
1962,58,"[341203.877938533, 58]",341203.877938533,58
1963,0,"[12129.0, 0]",12129.0,0
1963,1,"[13961.6919, 1]",13961.6919,1
1963,2,"[15468.15845601, 2]",15468.15845601,2
1963,3,"[13483.593726103918, 3]",13483.593726103918,3
1963,4,"[16276.04598678004, 4]",16276.04598678004,4
1963,5,"[17353.520231104878, 5]",17353.520231104878,5
1963,6,"[14976.08795944351, 6]",14976.08795944351,6
1963,7,"[14652.60445951953, 7]",14652.60445951953,7
1963,8,"[16094.420738336252, 8]",16094.420738336252,8
1963,9,"[18597.103163147538, 9]",18597.103163147538,9
1963,10,"[14779.117883753348, 10]",14779.117883753348,10
1963,11,"[9319.711737494861, 11]",9319.711737494861,11
1963,12,"[11917.115398734679, 12]",11917.115398734679,12
1963,13,"[14070.538151286035, 13]",14070.538151286035,13
1963,14,"[12173.829608492677, 14]",12173.829608492677,14
1963,15,"[12042.352248720956, 15]",12042.352248720956,15
1963,16,"[12905.788904954248, 16]",12905.788904954248,16
1963,17,"[15259.804801217902, 17]",15259.804801217902,17
1963,18,"[12967.782120074973, 18]",12967.782120074973,18
1963,19,"[14816.987850397665, 19]",14816.987850397665,19
1963,20,"[17651.477626178737, 20]",17651.477626178737,20
1963,21,"[17974.499666737807, 21]",17974.499666737807,21
1963,22,"[22949.841174490834, 22]",22949.841174490834,22
1963,23,"[26766.399761808658, 23]",26766.399761808658,23
1963,24,"[27344.553996663726, 24]",27344.553996663726,24
1963,25,"[30735.278692250027, 25]",30735.278692250027,25
1963,26,"[38929.30399160388, 26]",38929.30399160388,26
1963,27,"[35635.8848739142, 27]",35635.8848739142,27
1963,28,"[44908.34211810667, 28]",44908.34211810667,28
1963,29,"[46920.23584499785, 29]",46920.23584499785,29
1963,30,"[50195.2683069787, 30]",50195.2683069787,30
1963,31,"[49577.866506802864, 31]",49577.866506802864,31
1963,32,"[66617.77922519101, 32]",66617.77922519101,32
1963,33,"[79761.4670663212, 33]",79761.4670663212,33
1963,34,"[104335.97506945475, 34]",104335.97506945475,34
1963,35,"[132277.14919305473, 35]",132277.14919305473,35
1963,36,"[156986.52066231734, 36]",156986.52066231734,36
1963,37,"[137535.89075225624, 37]",137535.89075225624,37
1963,38,"[117318.11481167458, 38]",117318.11481167458,38
1963,39,"[89689.69877352522, 39]",89689.69877352522,39
1963,40,"[113080.77221366059, 40]",113080.77221366059,40
1963,41,"[122217.69860852437, 41]",122217.69860852437,41
1963,42,"[123977.63346848713, 42]",123977.63346848713,42
1963,43,"[139326.06449188583, 43]",139326.06449188583,43
1963,44,"[142990.33998802243, 44]",142990.33998802243,44
1963,45,"[85236.54166686017, 45]",85236.54166686017,45
1963,46,"[107653.7521252444, 46]",107653.7521252444,46
1963,47,"[121842.51665535162, 47]",121842.51665535162,47
1963,48,"[120550.98597880489, 48]",120550.98597880489,48
1963,49,"[137211.13224107574, 49]",137211.13224107574,49
1963,50,"[179321.22872586187, 50]",179321.22872586187,50
1963,51,"[200660.45494423943, 51]",200660.45494423943,51
1963,52,"[203188.77667653686, 52]",203188.77667653686,52
1963,53,"[224543.9171052409, 53]",224543.9171052409,53
1963,54,"[268285.0721573418, 54]",268285.0721573418,54
1963,55,"[250256.31530836844, 55]",250256.31530836844,55
1963,56,"[323956.8001666829, 56]",323956.8001666829,56
1963,57,"[378316.7512346523, 57]",378316.7512346523,57
1964,0,"[11511.0, 0]",11511.0,0
1964,1,"[12753.0369, 1]",12753.0369,1
1964,2,"[11116.82226573, 2]",11116.82226573,2
1964,3,"[13419.116156962682, 3]",13419.116156962682,3
1964,4,"[14307.461646553611, 4]",14307.461646553611,4
1964,5,"[12347.339400975767, 5]",12347.339400975767,5
1964,6,"[12080.63686991469, 6]",12080.63686991469,6
1964,7,"[13269.371537914296, 7]",13269.371537914296,7
1964,8,"[15332.758812059968, 8]",15332.758812059968,8
1964,9,"[12184.943427944057, 9]",12184.943427944057,9
1964,10,"[7683.825325661523, 10]",7683.825325661523,10
1964,11,"[9825.30744392339, 11]",9825.30744392339,11
1964,12,"[11600.740499040347, 12]",11600.740499040347,12
1964,13,"[10036.960679769709, 13]",10036.960679769709,13
1964,14,"[9928.561504428197, 14]",9928.561504428197,14
1964,15,"[10640.439364295698, 15]",10640.439364295698,15
1964,16,"[12581.255504343233, 16]",12581.255504343233,16
1964,17,"[10691.550927590879, 17]",10691.550927590879,17
1964,18,"[12216.166089865339, 18]",12216.166089865339,18
1964,19,"[14553.118662856577, 19]",14553.118662856577,19
1964,20,"[14819.440734386853, 20]",14819.440734386853,20
1964,21,"[18921.461929665136, 21]",18921.461929665136,21
1964,22,"[22068.10104856845, 22]",22068.10104856845,22
1964,23,"[22544.772031217526, 23]",22544.772031217526,23
1964,24,"[25340.323763088498, 24]",25340.323763088498,24
1964,25,"[32096.054078327892, 25]",32096.054078327892,25
1964,26,"[29380.72790330135, 26]",29380.72790330135,26
1964,27,"[37025.59330374036, 27]",37025.59330374036,27
1964,28,"[38684.339883747925, 28]",38684.339883747925,28
1964,29,"[41384.50680763353, 29]",41384.50680763353,29
1964,30,"[40875.47737389964, 30]",40875.47737389964,30
1964,31,"[54924.37894730894, 31]",54924.37894730894,31
1964,32,"[65760.958913613, 32]",65760.958913613,32
1964,33,"[86021.91035489716, 33]",86021.91035489716,33
1964,34,"[109058.57794793861, 34]",109058.57794793861,34
1964,35,"[129430.72030861354, 35]",129430.72030861354,35
1964,36,"[113394.25406237632, 36]",113394.25406237632,36
1964,37,"[96725.298715207, 37]",96725.298715207,37
1964,38,"[73946.49086777575, 38]",73946.49086777575,38
1964,39,"[93231.73568609166, 39]",93231.73568609166,39
1964,40,"[100764.85992952787, 40]",100764.85992952787,40
1964,41,"[102215.87391251307, 41]",102215.87391251307,41
1964,42,"[114870.19910288218, 42]",114870.19910288218,42
1964,43,"[117891.28533928798, 43]",117891.28533928798,43
1964,44,"[70274.99519074956, 44]",70274.99519074956,44
1964,45,"[88757.31892591668, 45]",88757.31892591668,45
1964,46,"[100455.5335603525, 46]",100455.5335603525,46
1964,47,"[99390.70490461276, 47]",99390.70490461276,47
1964,48,"[113126.50032243025, 48]",113126.50032243025,48
1964,49,"[147845.0232713841, 49]",147845.0232713841,49
1964,50,"[165438.5810406788, 50]",165438.5810406788,50
1964,51,"[167523.10716179135, 51]",167523.10716179135,51
1964,52,"[185129.78572449562, 52]",185129.78572449562,52
1964,53,"[221193.06798362738, 53]",221193.06798362738,53
1964,54,"[206328.8938151276, 54]",206328.8938151276,54
1964,55,"[267092.75304368266, 55]",267092.75304368266,55
1964,56,"[311910.9170044126, 56]",311910.9170044126,56
1965,0,"[11079.0, 0]",11079.0,0
1965,1,"[9657.5643, 1]",9657.5643,1
1965,2,"[11657.64586653, 2]",11657.64586653,2
1965,3,"[12429.382022894286, 3]",12429.382022894286,3
1965,4,"[10726.556685757769, 4]",10726.556685757769,4
1965,5,"[10494.8630613454, 5]",10494.8630613454,5
1965,6,"[11527.557586581788, 6]",11527.557586581788,6
1965,7,"[13320.092791295256, 7]",13320.092791295256,7
1965,8,"[10585.47774124234, 8]",10585.47774124234,8
1965,9,"[6675.20226362742, 9]",6675.20226362742,9
1965,10,"[8535.581134500382, 10]",8535.581134500382,10
1965,11,"[10077.960645504601, 11]",10077.960645504601,11
1965,12,"[8719.451550490581, 12]",8719.451550490581,12
1965,13,"[8625.281473745283, 13]",8625.281473745283,13
1965,14,"[9243.71415541282, 14]",9243.71415541282,14
1965,15,"[10929.767617360118, 15]",10929.767617360118,15
1965,16,"[9288.116521232629, 16]",9288.116521232629,16
1965,17,"[10612.601937160402, 17]",10612.601937160402,17
1965,18,"[12642.792687739187, 18]",12642.792687739187,18
1965,19,"[12874.155793924814, 19]",12874.155793924814,19
1965,20,"[16437.722117683203, 20]",16437.722117683203,20
1965,21,"[19171.315305853917, 21]",19171.315305853917,21
1965,22,"[19585.41571646036, 22]",19585.41571646036,22
1965,23,"[22014.007265301443, 23]",22014.007265301443,23
1965,24,"[27882.941602230807, 24]",27882.941602230807,24
1965,25,"[25524.04474268208, 25]",25524.04474268208,25
1965,26,"[32165.401184727954, 26]",32165.401184727954,26
1965,27,"[33606.41115780377, 27]",33606.41115780377,27
1965,28,"[35952.138656618474, 28]",35952.138656618474,28
1965,29,"[35509.92735114207, 29]",35509.92735114207,29
1965,30,"[47714.6893817296, 30]",47714.6893817296,30
1965,31,"[57128.79759674485, 31]",57128.79759674485,31
1965,32,"[74730.18013630193, 32]",74730.18013630193,32
1965,33,"[94742.92237680359, 33]",94742.92237680359,33
1965,34,"[112440.90027679049, 34]",112440.90027679049,34
1965,35,"[98509.47273249614, 35]",98509.47273249614,35
1965,36,"[84028.58024081921, 36]",84028.58024081921,36
1965,37,"[64239.84959410629, 37]",64239.84959410629,37
1965,38,"[80993.60236824921, 38]",80993.60236824921,38
1965,39,"[87537.88543960375, 39]",87537.88543960375,39
1965,40,"[88798.43098993404, 40]",88798.43098993404,40
1965,41,"[99791.67674648788, 41]",99791.67674648788,41
1965,42,"[102416.1978449205, 42]",102416.1978449205,42
1965,43,"[61050.295535357116, 43]",61050.295535357116,43
1965,44,"[77106.52326115604, 44]",77106.52326115604,44
1965,45,"[87269.1630269764, 45]",87269.1630269764,45
1965,46,"[86344.10989889046, 46]",86344.10989889046,46
1965,47,"[98276.86588691712, 47]",98276.86588691712,47
1965,48,"[128438.03602761199, 48]",128438.03602761199,48
1965,49,"[143722.1623148978, 49]",143722.1623148978,49
1965,50,"[145533.06156006551, 50]",145533.06156006551,50
1965,51,"[160828.5863300284, 51]",160828.5863300284,51
1965,52,"[192157.99494711793, 52]",192157.99494711793,52
1965,53,"[179244.9776866716, 53]",179244.9776866716,53
1965,54,"[232032.62361539638, 54]",232032.62361539638,54
1965,55,"[270967.6978580599, 55]",270967.6978580599,55
1966,0,"[8717.0, 0]",8717.0,0
1966,1,"[10522.2907, 1]",10522.2907,1
1966,2,"[11218.86634434, 2]",11218.86634434,2
1966,3,"[9681.88165516542, 3]",9681.88165516542,3
1966,4,"[9472.753011413846, 4]",9472.753011413846,4
1966,5,"[10404.871907736968, 5]",10404.871907736968,5
1966,6,"[12022.829489390066, 6]",12022.829489390066,6
1966,7,"[9554.542595218285, 7]",9554.542595218285,7
1966,8,"[6025.09456054465, 8]",6025.09456054465,8
1966,9,"[7704.288414568445, 9]",7704.288414568445,9
1966,10,"[9096.453331080962, 10]",9096.453331080962,10
1966,11,"[7870.2514220512485, 11]",7870.2514220512485,11
1966,12,"[7785.252706693095, 12]",7785.252706693095,12
1966,13,"[8343.45532576299, 13]",8343.45532576299,13
1966,14,"[9865.30157718216, 14]",9865.30157718216,14
1966,15,"[8383.533280289399, 15]",8383.533280289399,15
1966,16,"[9579.025126058667, 16]",9579.025126058667,16
1966,17,"[11411.49263267369, 17]",11411.49263267369,17
1966,18,"[11620.322947851619, 18]",11620.322947851619,18
1966,19,"[14836.828339816946, 19]",14836.828339816946,19
1966,20,"[17304.192892728504, 20]",17304.192892728504,20
1966,21,"[17677.96345921144, 21]",17677.96345921144,21
1966,22,"[19870.03092815366, 22]",19870.03092815366,22
1966,23,"[25167.381173599428, 23]",25167.381173599428,23
1966,24,"[23038.220726312917, 24]",23038.220726312917,24
1966,25,"[29032.76575929954, 25]",29032.76575929954,25
1966,26,"[30333.43366531616, 26]",30333.43366531616,26
1966,27,"[32450.707335155228, 27]",32450.707335155228,27
1966,28,"[32051.56363493282, 28]",32051.56363493282,28
1966,29,"[43067.686056259234, 29]",43067.686056259234,29
1966,30,"[51564.94051515918, 30]",51564.94051515918,30
1966,31,"[67452.09868787971, 31]",67452.09868787971,31
1966,32,"[85515.77071649389, 32]",85515.77071649389,32
1966,33,"[101490.11668633495, 33]",101490.11668633495,33
1966,34,"[88915.49122889806, 34]",88915.49122889806,34
1966,35,"[75844.91401825004, 35]",75844.91401825004,35
1966,36,"[57983.43676695216, 36]",57983.43676695216,36
1966,37,"[73105.51707577328, 37]",73105.51707577328,37
1966,38,"[79012.44285549577, 38]",79012.44285549577,38
1966,39,"[80150.22203261491, 39]",80150.22203261491,39
1966,40,"[90072.81952025264, 40]",90072.81952025264,40
1966,41,"[92441.73467363528, 41]",92441.73467363528,41
1966,42,"[55104.51803895399, 42]",55104.51803895399,42
1966,43,"[69597.00628319889, 43]",69597.00628319889,43
1966,44,"[78769.89171132451, 44]",78769.89171132451,44
1966,45,"[77934.93085918447, 45]",77934.93085918447,45
1966,46,"[88705.53830392376, 46]",88705.53830392376,46
1966,47,"[115929.26800939797, 47]",115929.26800939797,47
1966,48,"[129724.85090251634, 48]",129724.85090251634,48
1966,49,"[131359.38402388804, 49]",131359.38402388804,49
1966,50,"[145165.25528479868, 50]",145165.25528479868,50
1966,51,"[173443.44701427745, 51]",173443.44701427745,51
1966,52,"[161788.047374918, 52]",161788.047374918,52
1966,53,"[209434.62732683137, 53]",209434.62732683137,53
1966,54,"[244577.75779227368, 54]",244577.75779227368,54
1967,0,"[12071.0, 0]",12071.0,0
1967,1,"[12870.1002, 1]",12870.1002,1
1967,2,"[11106.896472600001, 2]",11106.896472600001,2
1967,3,"[10866.98750879184, 3]",10866.98750879184,3
1967,4,"[11936.299079656957, 4]",11936.299079656957,4
1967,5,"[13792.393586543614, 5]",13792.393586543614,5
1967,6,"[10960.81518322621, 6]",10960.81518322621,6
1967,7,"[6911.890054542448, 7]",6911.890054542448,7
1967,8,"[8838.233812743427, 8]",8838.233812743427,8
1967,9,"[10435.302662706164, 9]",10435.302662706164,9
1967,10,"[9028.623863773373, 10]",9028.623863773373,10
1967,11,"[8931.114726044621, 11]",8931.114726044621,11
1967,12,"[9571.475651902021, 12]",9571.475651902021,12
1967,13,"[11317.31281080895, 13]",11317.31281080895,13
1967,14,"[9617.452426625445, 14]",9617.452426625445,14
1967,15,"[10988.901142662233, 15]",10988.901142662233,15
1967,16,"[13091.077931253518, 16]",13091.077931253518,16
1967,17,"[13330.644657395456, 17]",13330.644657395456,17
1967,18,"[17020.56709856252, 18]",17020.56709856252,18
1967,19,"[19851.087407053466, 19]",19851.087407053466,19
1967,20,"[20279.87089504582, 20]",20279.87089504582,20
1967,21,"[22794.574886031503, 21]",22794.574886031503,21
1967,22,"[28871.608550647503, 22]",28871.608550647503,22
1967,23,"[26429.070467262725, 23]",26429.070467262725,23
1967,24,"[33305.91460284449, 24]",33305.91460284449,24
1967,25,"[34798.01957705192, 25]",34798.01957705192,25
1967,26,"[37226.92134353014, 26]",37226.92134353014,26
1967,27,"[36769.03021100472, 27]",36769.03021100472,27
1967,28,"[49406.545894527044, 28]",49406.545894527044,28
1967,29,"[59154.45739951723, 29]",59154.45739951723,29
1967,30,"[77379.94572430849, 30]",77379.94572430849,30
1967,31,"[98102.2951892783, 31]",98102.2951892783,31
1967,32,"[116427.80393063549, 32]",116427.80393063549,32
1967,33,"[102002.39902362975, 33]",102002.39902362975,33
1967,34,"[87008.04636715617, 34]",87008.04636715617,34
1967,35,"[66517.65144769089, 35]",66517.65144769089,35
1967,36,"[83865.45494524867, 36]",83865.45494524867,36
1967,37,"[90641.78370482476, 37]",90641.78370482476,37
1967,38,"[91947.02539017424, 38]",91947.02539017424,38
1967,39,"[103330.06713347782, 39]",103330.06713347782,39
1967,40,"[106047.64789908829, 40]",106047.64789908829,40
1967,41,"[63215.00291264653, 41]",63215.00291264653,41
1967,42,"[79840.54867867257, 42]",79840.54867867257,42
1967,43,"[90363.5329945216, 43]",90363.5329945216,43
1967,44,"[89405.67954477968, 44]",89405.67954477968,44
1967,45,"[101761.54445786822, 45]",101761.54445786822,45
1967,46,"[132992.16245198797, 46]",132992.16245198797,46
1967,47,"[148818.22978377453, 47]",148818.22978377453,47
1967,48,"[150693.33947905008, 48]",150693.33947905008,48
